ID                            Name                          Volume [mm³]                  tbd                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
3.1                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
3.2                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
4.1                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
0.1                           POUCH_ZELLE                   71590.2                       XXX                           
0.2                           POUCH_ZELLE                   71590.2                       XXX                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
0.21                          POUCH_ZELLE                   71590.2                       XXX                           
0.22                          POUCH_ZELLE                   71590.2                       XXX                           
0.23                          POUCH_ZELLE                   71590.2                       XXX                           
0.24                          POUCH_ZELLE                   71590.2                       XXX                           
0.25                          POUCH_ZELLE                   71590.2                       XXX                           
0.26                          POUCH_ZELLE                   71590.2                       XXX                           
0.27                          POUCH_ZELLE                   71590.2                       XXX                           
0.28                          POUCH_ZELLE                   71590.2                       XXX                           
0.29                          POUCH_ZELLE                   71590.2                       XXX                           
0.30                          POUCH_ZELLE                   71590.2                       XXX                           
0.31                          POUCH_ZELLE                   71590.2                       XXX                           
0.32                          POUCH_ZELLE                   71590.2                       XXX                           
0.33                          POUCH_ZELLE                   71590.2                       XXX                           
0.34                          POUCH_ZELLE                   71590.2                       XXX                           
0.35                          POUCH_ZELLE                   71590.2                       XXX                           
0.36                          POUCH_ZELLE                   71590.2                       XXX                           
0.37                          POUCH_ZELLE                   71590.2                       XXX                           
0.38                          POUCH_ZELLE                   71590.2                       XXX                           
0.39                          POUCH_ZELLE                   71590.2                       XXX                           
0.40                          POUCH_ZELLE                   71590.2                       XXX                           
0.41                          POUCH_ZELLE                   71590.2                       XXX                           
0.42                          POUCH_ZELLE                   71590.2                       XXX                           
0.43                          POUCH_ZELLE                   71590.2                       XXX                           
0.44                          POUCH_ZELLE                   71590.2                       XXX                           
0.45                          POUCH_ZELLE                   71590.2                       XXX                           
0.46                          POUCH_ZELLE                   71590.2                       XXX                           
0.47                          POUCH_ZELLE                   71590.2                       XXX                           
0.48                          POUCH_ZELLE                   71590.2                       XXX                           
0.49                          POUCH_ZELLE                   71590.2                       XXX                           
0.50                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   370.70796297555               XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   370.70796297555               XXX                           
1.3                           GRUNDPLATTE_MIT_KUEHL_KANAL   370.70796297555               XXX                           
1.4                           GRUNDPLATTE_MIT_KUEHL_KANAL   370.70796297555               XXX                           
1.5                           GRUNDPLATTE_MIT_KUEHL_KANAL   370.70796297555               XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  370.70796297555               XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  370.70796297555               XXX                           
2.3                           GRUNDPLATTE_OHNE_KUEHL_KANAL  370.70796297555               XXX                           
2.4                           GRUNDPLATTE_OHNE_KUEHL_KANAL  370.70796297555               XXX                           
2.5                           GRUNDPLATTE_OHNE_KUEHL_KANAL  370.70796297555               XXX                           
3.1                           ABSCHLUSSPLATTE               82529.509333041               XXX                           
3.2                           ABSCHLUSSPLATTE               82529.509333041               XXX                           
3.3                           ABSCHLUSSPLATTE               82529.509333041               XXX                           
3.4                           ABSCHLUSSPLATTE               82529.509333041               XXX                           
4.1                           BMS                           144858.728165625              XXX                           
4.2                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
5.9                           Verschraubung                 1017.87603232424              XXX                           
5.10                          Verschraubung                 1017.87603232424              XXX                           
5.11                          Verschraubung                 1017.87603232424              XXX                           
5.12                          Verschraubung                 1017.87603232424              XXX                           
5.13                          Verschraubung                 1017.87603232424              XXX                           
5.14                          Verschraubung                 1017.87603232424              XXX                           
5.15                          Verschraubung                 1017.87603232424              XXX                           
5.16                          Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
6.5                           Mutter Verschraubung          548.591371459224              XXX                           
6.6                           Mutter Verschraubung          548.591371459224              XXX                           
6.7                           Mutter Verschraubung          548.591371459224              XXX                           
6.8                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.5                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.6                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.7                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.8                           Verschluss Kühlkanal          1045.47978052089              XXX                           
0.1                           POUCH_ZELLE                   71590.2                       XXX                           
0.2                           POUCH_ZELLE                   71590.2                       XXX                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
3.1                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
3.2                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
4.1                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
0.1                           POUCH_ZELLE                   71590.2                       XXX                           
0.2                           POUCH_ZELLE                   71590.2                       XXX                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
3.1                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
3.2                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
4.1                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
0.1                           POUCH_ZELLE                   71590.2                       XXX                           
0.2                           POUCH_ZELLE                   71590.2                       XXX                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
3.1                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
3.2                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
4.1                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.2                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.3                           Verschluss Kühlkanal          1045.47978052089              XXX                           
7.4                           Verschluss Kühlkanal          1045.47978052089              XXX                           
0.1                           POUCH_ZELLE                   71590.2                       XXX                           
0.2                           POUCH_ZELLE                   71590.2                       XXX                           
0.3                           POUCH_ZELLE                   71590.2                       XXX                           
0.4                           POUCH_ZELLE                   71590.2                       XXX                           
0.5                           POUCH_ZELLE                   71590.2                       XXX                           
0.6                           POUCH_ZELLE                   71590.2                       XXX                           
0.7                           POUCH_ZELLE                   71590.2                       XXX                           
0.8                           POUCH_ZELLE                   71590.2                       XXX                           
0.9                           POUCH_ZELLE                   71590.2                       XXX                           
0.10                          POUCH_ZELLE                   71590.2                       XXX                           
0.11                          POUCH_ZELLE                   71590.2                       XXX                           
0.12                          POUCH_ZELLE                   71590.2                       XXX                           
0.13                          POUCH_ZELLE                   71590.2                       XXX                           
0.14                          POUCH_ZELLE                   71590.2                       XXX                           
0.15                          POUCH_ZELLE                   71590.2                       XXX                           
0.16                          POUCH_ZELLE                   71590.2                       XXX                           
0.17                          POUCH_ZELLE                   71590.2                       XXX                           
0.18                          POUCH_ZELLE                   71590.2                       XXX                           
0.19                          POUCH_ZELLE                   71590.2                       XXX                           
0.20                          POUCH_ZELLE                   71590.2                       XXX                           
1.1                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
1.2                           GRUNDPLATTE_MIT_KUEHL_KANAL   119202.265295475              XXX                           
2.1                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
2.2                           GRUNDPLATTE_OHNE_KUEHL_KANAL  120054.710683401              XXX                           
3.1                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
3.2                           ABSCHLUSSPLATTE               80303.5093274998              XXX                           
4.1                           BMS                           144858.728165625              XXX                           
5.1                           Verschraubung                 1017.87603232424              XXX                           
5.2                           Verschraubung                 1017.87603232424              XXX                           
5.3                           Verschraubung                 1017.87603232424              XXX                           
5.4                           Verschraubung                 1017.87603232424              XXX                           
5.5                           Verschraubung                 1017.87603232424              XXX                           
5.6                           Verschraubung                 1017.87603232424              XXX                           
5.7                           Verschraubung                 1017.87603232424              XXX                           
5.8                           Verschraubung                 1017.87603232424              XXX                           
6.1                           Mutter Verschraubung          548.591371459224              XXX                           
6.2                           Mutter Verschraubung          548.591371459224              XXX                           
6.3                           Mutter Verschraubung          548.591371459224              XXX                           
6.4                           Mutter Verschraubung          548.591371459224              XXX                           
7.1                           Verschluss Kühlkanal          1045.47978052089              XXX                           
